Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
289	Spectrogram 1	1	9590.556243896	9591.252655029	125	165
290	Spectrogram 1	1	9650.656524658	9651.910064697	145	225
291	Spectrogram 1	1	9680.741485596	9681.368255615	75	105
292	Spectrogram 1	1	9728.933135986	9729.629547119	165	225
293	Spectrogram 1	1	9759.505584717	9759.99307251	115	165
294	Spectrogram 1	1	9798.574249268	9799.340301514	175	205
295	Spectrogram 1	1	9802.056304932	9802.474151611	155	175
296	Spectrogram 1	1	9832.559112549	9833.116241455	125	145
297	Spectrogram 1	1	9885.207794189	9886.113128662	105	155
298	Spectrogram 1	1	9905.682281494	9906.44833374	185	235
299	Spectrogram 1	1	9926.296051025	9927.131744385	125	195
300	Spectrogram 1	1	10001.856658936	10002.344146729	145	165
301	Spectrogram 1	1	10003.736968994	10004.2940979	85	155
302	Spectrogram 1	1	10031.732696533	10032.707672119	145	185
303	Spectrogram 1	1	10034.170135498	10034.796905518	125	165
304	Spectrogram 1	1	10139.119293213	10139.537139893	135	165
305	Spectrogram 1	1	10142.46206665	10143.08883667	145	175
306	Spectrogram 1	1	10197.687469482	10198.035675049	165	185
307	Spectrogram 1	1	10228.538482666	10229.304534912	55	115
308	Spectrogram 1	1	10241.631011963	10242.675628662	145	215
309	Spectrogram 1	1	10264.264373779	10265.100067139	145	215
310	Spectrogram 1	1	10342.262420654	10342.889190674	195	245
311	Spectrogram 1	1	10345.953399658	10346.301605225	135	195
312	Spectrogram 1	1	10409.117889404	10409.744659424	65	125
313	Spectrogram 1	1	10421.165802002	10421.653289795	115	175
314	Spectrogram 1	1	10435.929718018	10436.974334717	135	225
315	Spectrogram 1	1	10463.925445557	10464.691497803	85	145
316	Spectrogram 1	1	10490.11050415	10490.667633057	45	75
317	Spectrogram 1	1	10491.781890869	10492.408660889	205	235
318	Spectrogram 1	1	10524.095367432	10524.652496338	195	235
319	Spectrogram 1	1	10595.198944092	10595.825714111	145	165
320	Spectrogram 1	1	10673.823760986	10674.520172119	75	115
321	Spectrogram 1	1	10683.782440186	10684.339569092	205	235
322	Spectrogram 1	1	10719.229766846	10719.856536865	115	145
323	Spectrogram 1	1	10796.740325928	10797.506378174	175	235
324	Spectrogram 1	1	10861.854766846	10862.272613525	165	215
325	Spectrogram 1	1	10878.847198486	10879.891815186	125	165
326	Spectrogram 1	1	10985.04989624	10985.67666626	115	185
327	Spectrogram 1	1	11002.599456787	11003.365509033	165	215
328	Spectrogram 1	1	11033.102264404	11033.659393311	105	135
329	Spectrogram 1	1	11037.420013428	11038.255706787	175	205
330	Spectrogram 1	1	11066.042510986	11066.738922119	195	215
331	Spectrogram 1	1	11077.742218018	11078.160064697	115	155
332	Spectrogram 1	1	11163.818634033	11165.002532959	145	215
333	Spectrogram 1	1	11173.568389893	11174.613006592	185	235
334	Spectrogram 1	1	11297.738494873	11298.504547119	145	215
335	Spectrogram 1	1	11323.087860107	11324.132476807	95	165
336	Spectrogram 1	1	11412.089202881	11412.7159729	105	125
337	Spectrogram 1	1	11419.401519775	11420.376495361	125	165
338	Spectrogram 1	1	11425.738861084	11426.365631104	155	185
339	Spectrogram 1	1	11454.222076416	11455.266693115	55	85
340	Spectrogram 1	1	11585.774139404	11586.470550537	65	115
341	Spectrogram 1	1	11610.844940186	11611.471710205	205	235
342	Spectrogram 1	1	11647.963653564	11649.008270264	135	215
343	Spectrogram 1	1	11706.740753174	11707.437164307	185	245
344	Spectrogram 1	1	11764.612518311	11765.100006104	95	125
345	Spectrogram 1	1	11818.793304443	11819.907562256	95	165
346	Spectrogram 1	1	11908.003570557	11909.187469482	85	145
347	Spectrogram 1	1	12024.443511963	12025.000640869	165	195
348	Spectrogram 1	1	12060.587249756	12061.562225342	125	175
349	Spectrogram 1	1	12082.942047119	12085.031280518	145	245
350	Spectrogram 1	1	12197.432037354	12198.128448486	165	225
351	Spectrogram 1	1	12270.694488525	12271.112335205	85	115
352	Spectrogram 1	1	12288.244049072	12288.522613525	155	205
353	Spectrogram 1	1	12350.503204346	12351.199615479	65	115
354	Spectrogram 1	1	12451.900665283	12452.457794189	215	235
355	Spectrogram 1	1	12572.101226807	12572.519073486	85	135
356	Spectrogram 1	1	12608.453887939	12609.289581299	55	105
357	Spectrogram 1	1	12633.106842041	12633.9425354	85	135
358	Spectrogram 1	1	12666.325653076	12666.952423096	165	195
359	Spectrogram 1	1	12674.334381104	12674.89151001	175	205
360	Spectrogram 1	1	12679.487823486	12679.975311279	115	175
361	Spectrogram 1	1	12687.217987061	12687.63583374	185	205
362	Spectrogram 1	1	12795.927764893	12796.484893799	85	105
363	Spectrogram 1	1	12828.101959229	12828.659088135	175	215
364	Spectrogram 1	1	12861.66897583	12862.574310303	205	235
365	Spectrogram 1	1	12934.513580322	12935.349273682	75	115
366	Spectrogram 1	1	13044.128692627	13044.82510376	75	105
367	Spectrogram 1	1	13115.441192627	13116.067962646	155	195
368	Spectrogram 1	1	13116.276885986	13116.694732666	165	215
369	Spectrogram 1	1	13123.589202881	13124.285614014	75	165
370	Spectrogram 1	1	13224.847381592	13225.683074951	185	235
371	Spectrogram 1	1	13229.582977295	13230.140106201	155	215
372	Spectrogram 1	1	13236.407806396	13236.964935303	185	215
373	Spectrogram 1	1	13241.213043213	13241.979095459	125	205
374	Spectrogram 1	1	13260.642913818	13261.200042725	205	245
375	Spectrogram 1	1	13348.669281006	13349.087127686	75	115
376	Spectrogram 1	1	13359.951141357	13360.64755249	165	245
377	Spectrogram 1	1	13453.757720947	13454.175567627	115	145
378	Spectrogram 1	1	13489.065765381	13489.831817627	185	225
379	Spectrogram 1	1	13511.699127197	13512.047332764	155	185
380	Spectrogram 1	1	13611.843048096	13612.330535889	215	235
381	Spectrogram 1	1	13623.61239624	13624.169525146	55	105
382	Spectrogram 1	1	13654.881256104	13655.159820557	105	125
383	Spectrogram 1	1	13677.027130127	13677.375335693	125	165
384	Spectrogram 1	1	13685.523345947	13686.21975708	195	235
385	Spectrogram 1	1	13697.362335205	13698.128387451	125	155
386	Spectrogram 1	1	13840.683746338	13841.519439697	95	155
387	Spectrogram 1	1	13874.0418396	13875.086456299	105	165
388	Spectrogram 1	1	13879.055999756	13879.752410889	185	215
389	Spectrogram 1	1	13908.444549561	13909.349884033	95	145
390	Spectrogram 1	1	14034.216400146	14034.843170166	45	95
391	Spectrogram 1	1	14037.350250244	14037.90737915	125	215
392	Spectrogram 1	1	14045.289337158	14045.846466064	125	195
393	Spectrogram 1	1	14063.326385498	14064.022796631	85	155
394	Spectrogram 1	1	14104.902130127	14105.59854126	95	145
395	Spectrogram 1	1	14111.518035889	14111.866241455	135	195
396	Spectrogram 1	1	14113.398345947	14113.816192627	115	135
397	Spectrogram 1	1	14129.415802002	14129.903289795	165	205
398	Spectrogram 1	1	14182.551971436	14183.318023682	125	205
399	Spectrogram 1	1	14191.048187256	14191.466033936	65	85
400	Spectrogram 1	1	14198.290863037	14199.335479736	145	215
401	Spectrogram 1	1	14225.172332764	14226.077667236	105	135
402	Spectrogram 1	1	14329.216156006	14329.634002686	205	245
403	Spectrogram 1	1	14334.021392822	14335.274932861	95	145
404	Spectrogram 1	1	14375.248931885	14375.736419678	165	205
405	Spectrogram 1	1	14393.285980225	14393.703826904	185	225
406	Spectrogram 1	1	14453.177337646	14454.013031006	105	195
407	Spectrogram 1	1	14456.520111084	14457.49508667	155	215
408	Spectrogram 1	1	14559.519317627	14560.633575439	105	195
409	Spectrogram 1	1	14627.210479736	14627.767608643	115	145
410	Spectrogram 1	1	14711.894073486	14712.520843506	185	235
411	Spectrogram 1	1	14742.814727783	14743.371856689	185	215
412	Spectrogram 1	1	14791.215301514	14791.702789307	115	165
413	Spectrogram 1	1	14880.634490967	14880.91305542	145	165
414	Spectrogram 1	1	14952.991607666	14953.479095459	115	145
415	Spectrogram 1	1	14978.3409729	14979.246307373	135	235
416	Spectrogram 1	1	15002.993927002	15003.690338135	175	235
417	Spectrogram 1	1	15013.231170654	15013.857940674	155	215
418	Spectrogram 1	1	15038.928741455	15039.625152588	85	125
419	Spectrogram 1	1	15058.915740967	15059.751434326	135	215
420	Spectrogram 1	1	15109.405548096	15110.171600342	205	245
421	Spectrogram 1	1	15118.249969482	15119.085662842	75	145
422	Spectrogram 1	1	15134.824554443	15135.38168335	85	135
423	Spectrogram 1	1	15226.054412842	15226.890106201	195	235
424	Spectrogram 1	1	15263.521331787	15264.774871826	135	175
425	Spectrogram 1	1	15309.066619873	15309.902313232	145	185
426	Spectrogram 1	1	15355.308319092	15356.004730225	75	155
427	Spectrogram 1	1	15424.25302124	15425.715484619	75	165
428	Spectrogram 1	1	15487.835357666	15488.671051025	115	185
429	Spectrogram 1	1	15509.77230835	15510.259796143	145	195
430	Spectrogram 1	1	15554.272979736	15554.899749756	155	185
431	Spectrogram 1	1	15556.571136475	15557.197906494	185	215
432	Spectrogram 1	1	15628.301483154	15629.206817627	155	215
433	Spectrogram 1	1	15705.67276001	15706.229888916	135	195
434	Spectrogram 1	1	15716.327850342	15716.954620361	155	175
435	Spectrogram 1	1	15830.26071167	15831.026763916	115	185
436	Spectrogram 1	1	15890.082427979	15890.848480225	165	215
437	Spectrogram 1	1	16025.464752197	16026.021881104	105	155
438	Spectrogram 1	1	16097.89151001	16098.239715576	55	105
439	Spectrogram 1	1	16147.197418213	16148.033111572	45	85
440	Spectrogram 1	1	16168.089752197	16169.064727783	95	175
441	Spectrogram 1	1	16236.198760986	16237.173736572	135	225
442	Spectrogram 1	1	16289.7527771	16290.588470459	85	135
443	Spectrogram 1	1	16298.388275146	16298.945404053	135	185
444	Spectrogram 1	1	16375.132781982	16376.107757568	65	135
445	Spectrogram 1	1	16380.704071045	16381.330841064	205	245
446	Spectrogram 1	1	16382.375457764	16383.071868896	95	145
