Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
151	Spectrogram 1	1	10665.637682726	10666.421579436	81.7	141.7
152	Waveform 1	1	10715.857974467	10716.896107948	77.1	134.7
152	Spectrogram 1	1	10715.857974467	10716.896107948	77.1	134.7
153	Waveform 1	1	10754.137667467	10755.260546539	84.1	144.0
153	Spectrogram 1	1	10754.137667467	10755.260546539	84.1	144.0
154	Waveform 1	1	10780.417329950	10781.476649829	86.4	137.0
154	Spectrogram 1	1	10780.417329950	10781.476649829	86.4	137.0
155	Waveform 1	1	10812.862234126	10814.027485993	81.7	132.4
155	Spectrogram 1	1	10812.862234126	10814.027485993	81.7	132.4
156	Waveform 1	1	10859.277503795	10860.082586903	84.1	144.0
156	Spectrogram 1	1	10859.277503795	10860.082586903	84.1	144.0
157	Waveform 1	1	10891.425798405	10892.273254308	84.1	139.4
157	Spectrogram 1	1	10891.425798405	10892.273254308	84.1	139.4
158	Waveform 1	1	10918.680035176	10920.417319777	67.9	144.0
158	Spectrogram 1	1	10918.680035176	10920.417319777	67.9	144.0
159	Waveform 1	1	10973.252067911	10974.247828597	79.4	157.8
159	Spectrogram 1	1	10973.252067911	10974.247828597	79.4	157.8
160	Waveform 1	1	10997.201226660	10997.985123370	84.1	157.8
160	Spectrogram 1	1	10997.201226660	10997.985123370	84.1	157.8
161	Waveform 1	1	11016.298700365	11017.040224280	88.7	150.9
161	Spectrogram 1	1	11016.298700365	11017.040224280	88.7	150.9
162	Waveform 1	1	11151.247798079	11152.222372368	88.7	199.3
162	Spectrogram 1	1	11151.247798079	11152.222372368	88.7	199.3
163	Waveform 1	1	11184.930042806	11185.756312311	100.2	190.0
163	Spectrogram 1	1	11184.930042806	11185.756312311	100.2	190.0
164	Waveform 1	1	11221.294430533	11222.311377617	65.6	183.1
164	Spectrogram 1	1	11221.294430533	11222.311377617	65.6	183.1
165	Waveform 1	1	11311.942770920	11312.769040426	95.6	178.5
165	Spectrogram 1	1	11311.942770920	11312.769040426	95.6	178.5
166	Waveform 1	1	11328.722397799	11329.760531280	74.8	190.0
166	Spectrogram 1	1	11328.722397799	11329.760531280	74.8	190.0
167	Waveform 1	1	11348.180040263	11348.963936973	74.8	176.2
167	Spectrogram 1	1	11348.180040263	11348.963936973	74.8	176.2
168	Waveform 1	1	11696.997810795	11697.527470734	81.7	144.0
168	Spectrogram 1	1	11696.997810795	11697.527470734	81.7	144.0
169	Waveform 1	1	11748.985103025	11749.705440543	70.2	176.2
169	Spectrogram 1	1	11748.985103025	11749.705440543	70.2	176.2
170	Waveform 1	1	11774.523241593	11775.158833520	67.9	183.1
170	Spectrogram 1	1	11774.523241593	11775.158833520	67.9	183.1
171	Waveform 1	1	11788.557166277	11789.192758205	65.6	180.8
171	Spectrogram 1	1	11788.557166277	11789.192758205	65.6	180.8
172	Waveform 1	1	11869.218183916	11869.896148639	139.4	197.0
172	Spectrogram 1	1	11869.218183916	11869.896148639	139.4	197.0
173	Waveform 1	1	11885.955438000	11886.463911541	120.9	190.0
173	Spectrogram 1	1	11885.955438000	11886.463911541	120.9	190.0
174	Waveform 1	1	11898.739365227	11899.502075540	54.1	178.5
174	Spectrogram 1	1	11898.739365227	11899.502075540	54.1	178.5
175	Waveform 1	1	11914.544417818	11915.349500926	58.7	183.1
175	Spectrogram 1	1	11914.544417818	11915.349500926	58.7	183.1
176	Waveform 1	1	11944.595259068	11945.167291803	100.2	192.3
176	Spectrogram 1	1	11944.595259068	11945.167291803	100.2	192.3
177	Waveform 1	1	11985.904606922	11986.497826054	74.8	187.7
177	Spectrogram 1	1	11985.904606922	11986.497826054	74.8	187.7
178	Waveform 1	1	11995.480858625	11996.328314528	127.8	210.8
178	Spectrogram 1	1	11995.480858625	11996.328314528	127.8	210.8
179	Waveform 1	1	12007.099533986	12007.925803492	95.6	187.7
179	Spectrogram 1	1	12007.099533986	12007.925803492	95.6	187.7
180	Waveform 1	1	12027.468191546	12028.379206641	70.2	187.7
180	Spectrogram 1	1	12027.468191546	12028.379206641	70.2	187.7
181	Waveform 1	1	12037.171561634	12038.124949525	74.8	169.3
181	Spectrogram 1	1	12037.171561634	12038.124949525	74.8	169.3
182	Waveform 1	1	12121.476639656	12122.281722764	72.5	180.8
182	Spectrogram 1	1	12121.476639656	12122.281722764	72.5	180.8
183	Waveform 1	1	12198.112241756	12199.065629647	123.2	222.3
183	Spectrogram 1	1	12198.112241756	12199.065629647	123.2	222.3
184	Waveform 1	1	12208.641912263	12209.547082835	149.2	232.2
184	Spectrogram 1	1	12208.641912263	12209.547082835	149.2	232.2
