Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
165	Waveform 1	1	12437.673674546	12438.245707280	84.1	146.3
165	Spectrogram 1	1	12437.673674546	12438.245707280	84.1	146.3
166	Waveform 1	1	12488.008427765	12488.665206090	93.3	178.5
166	Spectrogram 1	1	12488.008427765	12488.665206090	93.3	178.5
167	Waveform 1	1	12533.788105507	12534.423697434	91.0	164.7
167	Spectrogram 1	1	12533.788105507	12534.423697434	91.0	164.7
168	Waveform 1	1	12590.245727625	12590.881319552	74.8	155.5
168	Spectrogram 1	1	12590.245727625	12590.881319552	74.8	155.5
169	Waveform 1	1	12609.978793257	12610.741503570	61.0	160.1
169	Spectrogram 1	1	12609.978793257	12610.741503570	61.0	160.1
170	Waveform 1	1	12681.605876039	12682.135535978	72.5	164.7
170	Spectrogram 1	1	12681.605876039	12682.135535978	72.5	164.7
171	Waveform 1	1	12705.788085162	12706.317745101	79.4	176.2
171	Spectrogram 1	1	12705.788085162	12706.317745101	79.4	176.2
172	Waveform 1	1	12725.351659613	12726.177929119	88.7	192.3
172	Spectrogram 1	1	12725.351659613	12726.177929119	88.7	192.3
173	Waveform 1	1	12734.016896221	12734.800792931	91.0	199.3
173	Spectrogram 1	1	12734.016896221	12734.800792931	91.0	199.3
174	Waveform 1	1	12753.728775455	12754.131317009	111.7	176.2
174	Spectrogram 1	1	12753.728775455	12754.131317009	111.7	176.2
175	Waveform 1	1	12771.449133318	12772.063538848	118.6	194.7
175	Spectrogram 1	1	12771.449133318	12772.063538848	118.6	194.7
176	Waveform 1	1	12911.364377555	12911.809291904	100.2	162.4
176	Spectrogram 1	1	12911.364377555	12911.809291904	100.2	162.4
177	Waveform 1	1	12931.796594307	12932.644050210	88.7	190.0
177	Spectrogram 1	1	12931.796594307	12932.644050210	88.7	190.0
178	Waveform 1	1	13023.728775455	13024.343180985	86.4	185.4
178	Spectrogram 1	1	13023.728775455	13024.343180985	86.4	185.4
