Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Frame Duration	Reason
780	Spectrogram 1	1	7375.411712646	7375.481353760	67.0	226.0	1.0000	1	Too short
781	Waveform 1	1	7380.286590576	7380.356231689	67.0	226.0	1.0000	1	Too short
781	Spectrogram 1	1	7380.286590576	7380.356231689	67.0	226.0	1.0000	1	Too short
782	Waveform 1	1	7384.256134033	7384.325775146	67.0	226.0	1.0000	1	Too short
782	Spectrogram 1	1	7384.256134033	7384.325775146	67.0	226.0	1.0000	1	Too short
783	Waveform 1	1	7396.791534424	7398.253997803	67.0	226.0	0.0952	21	Too sparse
783	Spectrogram 1	1	7396.791534424	7398.253997803	67.0	226.0	0.0952	21	Too sparse
784	Waveform 1	1	7408.560882568	7408.630523682	67.0	226.0	1.0000	1	Too short
784	Spectrogram 1	1	7408.560882568	7408.630523682	67.0	226.0	1.0000	1	Too short
785	Waveform 1	1	7417.962432861	7418.032073975	67.0	226.0	1.0000	1	Too short
785	Spectrogram 1	1	7417.962432861	7418.032073975	67.0	226.0	1.0000	1	Too short
786	Waveform 1	1	7424.508697510	7424.578338623	67.0	226.0	1.0000	1	Too short
786	Spectrogram 1	1	7424.508697510	7424.578338623	67.0	226.0	1.0000	1	Too short
787	Waveform 1	1	7429.871063232	7429.940704346	67.0	226.0	1.0000	1	Too short
787	Spectrogram 1	1	7429.871063232	7429.940704346	67.0	226.0	1.0000	1	Too short
788	Waveform 1	1	7442.893951416	7445.052825928	67.0	226.0	0.1935	31	Too long
788	Spectrogram 1	1	7442.893951416	7445.052825928	67.0	226.0	0.1935	31	Too long
789	Waveform 1	1	7454.454376221	7454.524017334	67.0	226.0	1.0000	1	Too short
789	Spectrogram 1	1	7454.454376221	7454.524017334	67.0	226.0	1.0000	1	Too short
790	Waveform 1	1	7460.861358643	7461.697052002	67.0	226.0	0.7500	12	Detection
790	Spectrogram 1	1	7460.861358643	7461.697052002	67.0	226.0	0.7500	12	Detection
791	Waveform 1	1	7468.521881104	7468.591522217	67.0	226.0	1.0000	1	Too short
791	Spectrogram 1	1	7468.521881104	7468.591522217	67.0	226.0	1.0000	1	Too short
792	Waveform 1	1	7474.650299072	7477.505584717	67.0	226.0	0.0488	41	Too long
792	Spectrogram 1	1	7474.650299072	7477.505584717	67.0	226.0	0.0488	41	Too long
793	Waveform 1	1	7499.442535400	7499.581817627	67.0	226.0	1.0000	2	Too short
793	Spectrogram 1	1	7499.442535400	7499.581817627	67.0	226.0	1.0000	2	Too short
794	Waveform 1	1	7508.565521240	7509.261932373	67.0	226.0	0.2000	10	Detection
794	Spectrogram 1	1	7508.565521240	7509.261932373	67.0	226.0	0.2000	10	Detection
795	Waveform 1	1	7517.549224854	7518.175994873	67.0	226.0	0.3333	9	Detection
795	Spectrogram 1	1	7517.549224854	7518.175994873	67.0	226.0	0.3333	9	Detection
796	Waveform 1	1	7525.418670654	7525.975799561	67.0	226.0	1.0000	8	Detection
796	Spectrogram 1	1	7525.418670654	7525.975799561	67.0	226.0	1.0000	8	Detection
797	Waveform 1	1	7529.945343018	7532.173858643	67.0	226.0	0.0938	32	Too long
797	Spectrogram 1	1	7529.945343018	7532.173858643	67.0	226.0	0.0938	32	Too long
798	Waveform 1	1	7540.182586670	7540.252227783	67.0	226.0	1.0000	1	Too short
798	Spectrogram 1	1	7540.182586670	7540.252227783	67.0	226.0	1.0000	1	Too short
799	Waveform 1	1	7545.127105713	7545.544952393	67.0	226.0	0.8333	6	Too short
799	Spectrogram 1	1	7545.127105713	7545.544952393	67.0	226.0	0.8333	6	Too short
800	Waveform 1	1	7551.325164795	7552.369781494	67.0	226.0	0.3333	15	Detection
800	Spectrogram 1	1	7551.325164795	7552.369781494	67.0	226.0	0.3333	15	Detection
801	Waveform 1	1	7559.751739502	7560.239227295	67.0	226.0	0.2857	7	Detection
801	Spectrogram 1	1	7559.751739502	7560.239227295	67.0	226.0	0.2857	7	Detection
802	Waveform 1	1	7571.590728760	7571.660369873	67.0	226.0	1.0000	1	Too short
802	Spectrogram 1	1	7571.590728760	7571.660369873	67.0	226.0	1.0000	1	Too short
803	Waveform 1	1	7580.435150146	7582.942230225	67.0	226.0	0.0833	36	Too long
803	Spectrogram 1	1	7580.435150146	7582.942230225	67.0	226.0	0.0833	36	Too long
804	Waveform 1	1	7588.792083740	7588.861724854	67.0	226.0	1.0000	1	Too short
804	Spectrogram 1	1	7588.792083740	7588.861724854	67.0	226.0	1.0000	1	Too short
805	Waveform 1	1	7594.711578369	7596.452606201	67.0	226.0	0.0800	25	Too sparse
805	Spectrogram 1	1	7594.711578369	7596.452606201	67.0	226.0	0.0800	25	Too sparse
806	Waveform 1	1	7599.795379639	7599.934661865	67.0	226.0	1.0000	2	Too short
806	Spectrogram 1	1	7599.795379639	7599.934661865	67.0	226.0	1.0000	2	Too short
807	Waveform 1	1	7602.998870850	7605.018463135	67.0	226.0	0.1379	29	Too long
807	Spectrogram 1	1	7602.998870850	7605.018463135	67.0	226.0	0.1379	29	Too long
808	Waveform 1	1	7611.912933350	7612.121856689	67.0	226.0	0.6667	3	Too short
808	Spectrogram 1	1	7611.912933350	7612.121856689	67.0	226.0	0.6667	3	Too short
809	Waveform 1	1	7623.821563721	7623.891204834	67.0	226.0	1.0000	1	Too short
809	Spectrogram 1	1	7623.821563721	7623.891204834	67.0	226.0	1.0000	1	Too short
810	Waveform 1	1	7636.844451904	7636.983734131	67.0	226.0	1.0000	2	Too short
810	Spectrogram 1	1	7636.844451904	7636.983734131	67.0	226.0	1.0000	2	Too short
811	Waveform 1	1	7651.886932373	7653.210113525	67.0	226.0	0.1053	19	Too sparse
811	Spectrogram 1	1	7651.886932373	7653.210113525	67.0	226.0	0.1053	19	Too sparse
812	Waveform 1	1	7662.750946045	7662.820587158	67.0	226.0	1.0000	1	Too short
812	Spectrogram 1	1	7662.750946045	7662.820587158	67.0	226.0	1.0000	1	Too short
813	Waveform 1	1	7670.550750732	7670.620391846	67.0	226.0	1.0000	1	Too short
813	Spectrogram 1	1	7670.550750732	7670.620391846	67.0	226.0	1.0000	1	Too short
814	Waveform 1	1	7675.425628662	7677.863067627	67.0	226.0	0.0571	35	Too long
814	Spectrogram 1	1	7675.425628662	7677.863067627	67.0	226.0	0.0571	35	Too long
815	Waveform 1	1	7687.125335693	7687.194976807	67.0	226.0	1.0000	1	Too short
815	Spectrogram 1	1	7687.125335693	7687.194976807	67.0	226.0	1.0000	1	Too short
816	Waveform 1	1	7692.348419189	7692.418060303	67.0	226.0	1.0000	1	Too short
816	Spectrogram 1	1	7692.348419189	7692.418060303	67.0	226.0	1.0000	1	Too short
817	Waveform 1	1	7707.181976318	7712.613983154	67.0	226.0	0.0769	78	Too long
817	Spectrogram 1	1	7707.181976318	7712.613983154	67.0	226.0	0.0769	78	Too long
818	Waveform 1	1	7716.444244385	7716.722808838	67.0	226.0	0.5000	4	Too short
818	Spectrogram 1	1	7716.444244385	7716.722808838	67.0	226.0	0.5000	4	Too short
819	Waveform 1	1	7720.901275635	7720.970916748	67.0	226.0	1.0000	1	Too short
819	Spectrogram 1	1	7720.901275635	7720.970916748	67.0	226.0	1.0000	1	Too short
820	Waveform 1	1	7728.979644775	7730.999237061	67.0	226.0	0.0690	29	Too long
820	Spectrogram 1	1	7728.979644775	7730.999237061	67.0	226.0	0.0690	29	Too long
821	Waveform 1	1	7739.913299561	7740.331146240	67.0	226.0	1.0000	6	Too short
821	Spectrogram 1	1	7739.913299561	7740.331146240	67.0	226.0	1.0000	6	Too short
822	Waveform 1	1	7748.897003174	7749.175567627	67.0	226.0	0.5000	4	Too short
822	Spectrogram 1	1	7748.897003174	7749.175567627	67.0	226.0	0.5000	4	Too short
823	Waveform 1	1	7758.507476807	7759.203887939	67.0	226.0	0.2000	10	Detection
823	Spectrogram 1	1	7758.507476807	7759.203887939	67.0	226.0	0.2000	10	Detection
824	Waveform 1	1	7765.750152588	7765.819793701	67.0	226.0	1.0000	1	Too short
824	Spectrogram 1	1	7765.750152588	7765.819793701	67.0	226.0	1.0000	1	Too short
825	Waveform 1	1	7771.878570557	7771.948211670	67.0	226.0	1.0000	1	Too short
825	Spectrogram 1	1	7771.878570557	7771.948211670	67.0	226.0	1.0000	1	Too short
826	Waveform 1	1	7781.280120850	7781.349761963	67.0	226.0	1.0000	1	Too short
826	Spectrogram 1	1	7781.280120850	7781.349761963	67.0	226.0	1.0000	1	Too short
827	Waveform 1	1	7789.428131104	7789.567413330	67.0	226.0	1.0000	2	Too short
827	Spectrogram 1	1	7789.428131104	7789.567413330	67.0	226.0	1.0000	2	Too short
828	Waveform 1	1	7808.370513916	7809.554412842	67.0	226.0	0.1176	17	Too sparse
828	Spectrogram 1	1	7808.370513916	7809.554412842	67.0	226.0	0.1176	17	Too sparse
829	Waveform 1	1	7832.396697998	7832.466339111	67.0	226.0	1.0000	1	Too short
829	Spectrogram 1	1	7832.396697998	7832.466339111	67.0	226.0	1.0000	1	Too short
830	Waveform 1	1	7842.912506104	7842.982147217	67.0	226.0	1.0000	1	Too short
830	Spectrogram 1	1	7842.912506104	7842.982147217	67.0	226.0	1.0000	1	Too short
831	Waveform 1	1	7848.344512939	7848.692718506	67.0	226.0	0.4000	5	Too short
831	Spectrogram 1	1	7848.344512939	7848.692718506	67.0	226.0	0.4000	5	Too short
832	Waveform 1	1	7867.426177979	7869.306488037	67.0	226.0	0.1111	27	Too long
832	Spectrogram 1	1	7867.426177979	7869.306488037	67.0	226.0	0.1111	27	Too long
833	Waveform 1	1	7873.554595947	7873.624237061	67.0	226.0	1.0000	1	Too short
833	Spectrogram 1	1	7873.554595947	7873.624237061	67.0	226.0	1.0000	1	Too short
834	Waveform 1	1	7882.399017334	7882.468658447	67.0	226.0	1.0000	1	Too short
834	Spectrogram 1	1	7882.399017334	7882.468658447	67.0	226.0	1.0000	1	Too short
835	Waveform 1	1	7889.989898682	7890.059539795	67.0	226.0	1.0000	1	Too short
835	Spectrogram 1	1	7889.989898682	7890.059539795	67.0	226.0	1.0000	1	Too short
836	Waveform 1	1	7896.327239990	7896.396881104	67.0	226.0	1.0000	1	Too short
836	Spectrogram 1	1	7896.327239990	7896.396881104	67.0	226.0	1.0000	1	Too short
837	Waveform 1	1	7901.341400146	7903.778839111	67.0	226.0	0.0571	35	Too long
837	Spectrogram 1	1	7901.341400146	7903.778839111	67.0	226.0	0.0571	35	Too long
838	Waveform 1	1	7923.069427490	7923.696197510	67.0	226.0	0.4444	9	Detection
838	Spectrogram 1	1	7923.069427490	7923.696197510	67.0	226.0	0.4444	9	Detection
839	Waveform 1	1	7936.231597900	7936.370880127	67.0	226.0	1.0000	2	Too short
839	Spectrogram 1	1	7936.231597900	7936.370880127	67.0	226.0	1.0000	2	Too short
840	Waveform 1	1	7943.752838135	7949.393768311	67.0	226.0	0.0741	81	Too long
840	Spectrogram 1	1	7943.752838135	7949.393768311	67.0	226.0	0.0741	81	Too long
841	Waveform 1	1	7959.213165283	7959.631011963	67.0	226.0	0.8333	6	Too short
841	Spectrogram 1	1	7959.213165283	7959.631011963	67.0	226.0	0.8333	6	Too short
842	Waveform 1	1	7969.380767822	7969.450408936	67.0	226.0	1.0000	1	Too short
842	Spectrogram 1	1	7969.380767822	7969.450408936	67.0	226.0	1.0000	1	Too short
843	Waveform 1	1	7974.952056885	7975.021697998	67.0	226.0	1.0000	1	Too short
843	Spectrogram 1	1	7974.952056885	7975.021697998	67.0	226.0	1.0000	1	Too short
844	Waveform 1	1	7978.434112549	7978.503753662	67.0	226.0	1.0000	1	Too short
844	Spectrogram 1	1	7978.434112549	7978.503753662	67.0	226.0	1.0000	1	Too short
845	Waveform 1	1	7988.183868408	7989.437408447	67.0	226.0	0.2222	18	Detection
845	Spectrogram 1	1	7988.183868408	7989.437408447	67.0	226.0	0.2222	18	Detection
846	Waveform 1	1	7996.401519775	7997.028289795	67.0	226.0	1.0000	9	Detection
846	Spectrogram 1	1	7996.401519775	7997.028289795	67.0	226.0	1.0000	9	Detection
847	Waveform 1	1	8001.833526611	8001.903167725	67.0	226.0	1.0000	1	Too short
847	Spectrogram 1	1	8001.833526611	8001.903167725	67.0	226.0	1.0000	1	Too short
848	Waveform 1	1	8022.029449463	8022.656219482	67.0	226.0	0.5556	9	Detection
848	Spectrogram 1	1	8022.029449463	8022.656219482	67.0	226.0	0.5556	9	Detection
849	Waveform 1	1	8027.322174072	8027.461456299	67.0	226.0	1.0000	2	Too short
849	Spectrogram 1	1	8027.322174072	8027.461456299	67.0	226.0	1.0000	2	Too short
850	Waveform 1	1	8034.147003174	8038.325469971	67.0	226.0	0.1500	60	Too long
850	Spectrogram 1	1	8034.147003174	8038.325469971	67.0	226.0	0.1500	60	Too long
851	Waveform 1	1	8044.453887939	8047.727020264	67.0	226.0	0.0638	47	Too long
851	Spectrogram 1	1	8044.453887939	8047.727020264	67.0	226.0	0.0638	47	Too long
852	Waveform 1	1	8052.532257080	8052.601898193	67.0	226.0	1.0000	1	Too short
852	Spectrogram 1	1	8052.532257080	8052.601898193	67.0	226.0	1.0000	1	Too short
853	Waveform 1	1	8055.875030518	8056.014312744	67.0	226.0	1.0000	2	Too short
853	Spectrogram 1	1	8055.875030518	8056.014312744	67.0	226.0	1.0000	2	Too short
854	Waveform 1	1	8060.053497314	8060.332061768	67.0	226.0	0.5000	4	Too short
854	Spectrogram 1	1	8060.053497314	8060.332061768	67.0	226.0	0.5000	4	Too short
855	Waveform 1	1	8065.067657471	8065.137298584	67.0	226.0	1.0000	1	Too short
855	Spectrogram 1	1	8065.067657471	8065.137298584	67.0	226.0	1.0000	1	Too short
856	Waveform 1	1	8068.619354248	8068.688995361	67.0	226.0	1.0000	1	Too short
856	Spectrogram 1	1	8068.619354248	8068.688995361	67.0	226.0	1.0000	1	Too short
857	Waveform 1	1	8077.603057861	8077.672698975	67.0	226.0	1.0000	1	Too short
857	Spectrogram 1	1	8077.603057861	8077.672698975	67.0	226.0	1.0000	1	Too short
858	Waveform 1	1	8085.820709229	8086.029632568	67.0	226.0	0.6667	3	Too short
858	Spectrogram 1	1	8085.820709229	8086.029632568	67.0	226.0	0.6667	3	Too short
859	Waveform 1	1	8092.575897217	8094.525848389	67.0	226.0	0.0714	28	Too long
859	Spectrogram 1	1	8092.575897217	8094.525848389	67.0	226.0	0.0714	28	Too long
860	Waveform 1	1	8101.072113037	8101.141754150	67.0	226.0	1.0000	1	Too short
860	Spectrogram 1	1	8101.072113037	8101.141754150	67.0	226.0	1.0000	1	Too short
861	Waveform 1	1	8107.479095459	8108.454071045	67.0	226.0	0.1429	14	Too sparse
861	Spectrogram 1	1	8107.479095459	8108.454071045	67.0	226.0	0.1429	14	Too sparse
862	Waveform 1	1	8117.228851318	8117.855621338	67.0	226.0	0.3333	9	Detection
862	Spectrogram 1	1	8117.228851318	8117.855621338	67.0	226.0	0.3333	9	Detection
863	Waveform 1	1	8127.814300537	8127.883941650	67.0	226.0	1.0000	1	Too short
863	Spectrogram 1	1	8127.814300537	8127.883941650	67.0	226.0	1.0000	1	Too short
864	Waveform 1	1	8132.340972900	8133.664154053	67.0	226.0	0.2632	19	Detection
864	Spectrogram 1	1	8132.340972900	8133.664154053	67.0	226.0	0.2632	19	Detection
865	Waveform 1	1	8145.781707764	8145.851348877	67.0	226.0	1.0000	1	Too short
865	Spectrogram 1	1	8145.781707764	8145.851348877	67.0	226.0	1.0000	1	Too short
866	Waveform 1	1	8150.099456787	8150.169097900	67.0	226.0	1.0000	1	Too short
866	Spectrogram 1	1	8150.099456787	8150.169097900	67.0	226.0	1.0000	1	Too short
867	Waveform 1	1	8154.208282471	8154.277923584	67.0	226.0	1.0000	1	Too short
867	Spectrogram 1	1	8154.208282471	8154.277923584	67.0	226.0	1.0000	1	Too short
868	Waveform 1	1	8160.406341553	8160.475982666	67.0	226.0	1.0000	1	Too short
868	Spectrogram 1	1	8160.406341553	8160.475982666	67.0	226.0	1.0000	1	Too short
869	Waveform 1	1	8165.977630615	8166.047271729	67.0	226.0	1.0000	1	Too short
869	Spectrogram 1	1	8165.977630615	8166.047271729	67.0	226.0	1.0000	1	Too short
870	Waveform 1	1	8171.339996338	8171.409637451	67.0	226.0	1.0000	1	Too short
870	Spectrogram 1	1	8171.339996338	8171.409637451	67.0	226.0	1.0000	1	Too short
871	Waveform 1	1	8176.284515381	8176.354156494	67.0	226.0	1.0000	1	Too short
871	Spectrogram 1	1	8176.284515381	8176.354156494	67.0	226.0	1.0000	1	Too short
872	Waveform 1	1	8183.596832275	8183.666473389	67.0	226.0	1.0000	1	Too short
872	Spectrogram 1	1	8183.596832275	8183.666473389	67.0	226.0	1.0000	1	Too short
873	Waveform 1	1	8190.700225830	8193.555511475	67.0	226.0	0.0976	41	Too long
873	Spectrogram 1	1	8190.700225830	8193.555511475	67.0	226.0	0.0976	41	Too long
874	Waveform 1	1	8214.099639893	8214.865692139	67.0	226.0	0.1818	11	Detection
874	Spectrogram 1	1	8214.099639893	8214.865692139	67.0	226.0	0.1818	11	Detection
875	Waveform 1	1	8220.019134521	8220.158416748	67.0	226.0	1.0000	2	Too short
875	Spectrogram 1	1	8220.019134521	8220.158416748	67.0	226.0	1.0000	2	Too short
876	Waveform 1	1	8231.300994873	8231.788482666	67.0	226.0	0.8571	7	Detection
876	Spectrogram 1	1	8231.300994873	8231.788482666	67.0	226.0	0.8571	7	Detection
877	Waveform 1	1	8239.518646240	8239.588287354	67.0	226.0	1.0000	1	Too short
877	Spectrogram 1	1	8239.518646240	8239.588287354	67.0	226.0	1.0000	1	Too short
878	Waveform 1	1	8248.014862061	8249.755889893	67.0	226.0	0.2000	25	Detection
878	Spectrogram 1	1	8248.014862061	8249.755889893	67.0	226.0	0.2000	25	Detection
879	Waveform 1	1	8253.655792236	8253.934356689	67.0	226.0	0.5000	4	Too short
879	Spectrogram 1	1	8253.655792236	8253.934356689	67.0	226.0	0.5000	4	Too short
880	Waveform 1	1	8271.483917236	8271.553558350	67.0	226.0	1.0000	1	Too short
880	Spectrogram 1	1	8271.483917236	8271.553558350	67.0	226.0	1.0000	1	Too short
881	Waveform 1	1	8275.871307373	8276.776641846	67.0	226.0	0.3846	13	Detection
881	Spectrogram 1	1	8275.871307373	8276.776641846	67.0	226.0	0.3846	13	Detection
882	Waveform 1	1	8280.537261963	8280.815826416	67.0	226.0	1.0000	4	Too short
882	Spectrogram 1	1	8280.537261963	8280.815826416	67.0	226.0	1.0000	4	Too short
883	Waveform 1	1	8295.997589111	8296.206512451	67.0	226.0	0.6667	3	Too short
883	Spectrogram 1	1	8295.997589111	8296.206512451	67.0	226.0	0.6667	3	Too short
884	Waveform 1	1	8302.474212646	8302.683135986	67.0	226.0	1.0000	3	Too short
884	Spectrogram 1	1	8302.474212646	8302.683135986	67.0	226.0	1.0000	3	Too short
885	Waveform 1	1	8325.873626709	8325.943267822	67.0	226.0	1.0000	1	Too short
885	Spectrogram 1	1	8325.873626709	8325.943267822	67.0	226.0	1.0000	1	Too short
886	Waveform 1	1	8330.469940186	8330.539581299	67.0	226.0	1.0000	1	Too short
886	Spectrogram 1	1	8330.469940186	8330.539581299	67.0	226.0	1.0000	1	Too short
887	Waveform 1	1	8336.946563721	8337.085845947	67.0	226.0	1.0000	2	Too short
887	Spectrogram 1	1	8336.946563721	8337.085845947	67.0	226.0	1.0000	2	Too short
888	Waveform 1	1	8340.846466064	8341.055389404	67.0	226.0	0.6667	3	Too short
888	Spectrogram 1	1	8340.846466064	8341.055389404	67.0	226.0	0.6667	3	Too short
889	Waveform 1	1	8347.601654053	8347.671295166	67.0	226.0	1.0000	1	Too short
889	Spectrogram 1	1	8347.601654053	8347.671295166	67.0	226.0	1.0000	1	Too short
890	Waveform 1	1	8353.869354248	8353.938995361	67.0	226.0	1.0000	1	Too short
890	Spectrogram 1	1	8353.869354248	8353.938995361	67.0	226.0	1.0000	1	Too short
891	Waveform 1	1	8357.212127686	8357.281768799	67.0	226.0	1.0000	1	Too short
891	Spectrogram 1	1	8357.212127686	8357.281768799	67.0	226.0	1.0000	1	Too short
892	Waveform 1	1	8364.385162354	8368.563629150	67.0	226.0	0.0500	60	Too long
892	Spectrogram 1	1	8364.385162354	8368.563629150	67.0	226.0	0.0500	60	Too long
893	Waveform 1	1	8384.023956299	8384.093597412	67.0	226.0	1.0000	1	Too short
893	Spectrogram 1	1	8384.023956299	8384.093597412	67.0	226.0	1.0000	1	Too short
894	Waveform 1	1	8390.848785400	8391.266632080	67.0	226.0	1.0000	6	Too short
894	Spectrogram 1	1	8390.848785400	8391.266632080	67.0	226.0	1.0000	6	Too short
895	Waveform 1	1	8399.971771240	8400.250335693	67.0	226.0	1.0000	4	Too short
895	Spectrogram 1	1	8399.971771240	8400.250335693	67.0	226.0	1.0000	4	Too short
896	Waveform 1	1	8418.426666260	8420.864105225	67.0	226.0	0.1143	35	Too long
896	Spectrogram 1	1	8418.426666260	8420.864105225	67.0	226.0	0.1143	35	Too long
897	Waveform 1	1	8429.847808838	8430.683502197	67.0	226.0	0.1667	12	Detection
897	Spectrogram 1	1	8429.847808838	8430.683502197	67.0	226.0	0.1667	12	Detection
898	Waveform 1	1	8440.642181396	8440.711822510	67.0	226.0	1.0000	1	Too short
898	Spectrogram 1	1	8440.642181396	8440.711822510	67.0	226.0	1.0000	1	Too short
899	Waveform 1	1	8447.675933838	8448.511627197	67.0	226.0	0.1667	12	Detection
899	Spectrogram 1	1	8447.675933838	8448.511627197	67.0	226.0	0.1667	12	Detection
900	Waveform 1	1	8465.852264404	8465.921905518	67.0	226.0	1.0000	1	Too short
900	Spectrogram 1	1	8465.852264404	8465.921905518	67.0	226.0	1.0000	1	Too short
901	Waveform 1	1	8474.975250244	8475.114532471	67.0	226.0	1.0000	2	Too short
901	Spectrogram 1	1	8474.975250244	8475.114532471	67.0	226.0	1.0000	2	Too short
902	Waveform 1	1	8481.800079346	8481.869720459	67.0	226.0	1.0000	1	Too short
902	Spectrogram 1	1	8481.800079346	8481.869720459	67.0	226.0	1.0000	1	Too short
903	Waveform 1	1	8485.978546143	8486.048187256	67.0	226.0	1.0000	1	Too short
903	Spectrogram 1	1	8485.978546143	8486.048187256	67.0	226.0	1.0000	1	Too short
904	Waveform 1	1	8495.728302002	8495.797943115	67.0	226.0	1.0000	1	Too short
904	Spectrogram 1	1	8495.728302002	8495.797943115	67.0	226.0	1.0000	1	Too short
905	Waveform 1	1	8502.274566650	8503.179901123	67.0	226.0	0.4615	13	Detection
905	Spectrogram 1	1	8502.274566650	8503.179901123	67.0	226.0	0.4615	13	Detection
906	Waveform 1	1	8506.522674561	8506.801239014	67.0	226.0	0.5000	4	Too short
906	Spectrogram 1	1	8506.522674561	8506.801239014	67.0	226.0	0.5000	4	Too short
907	Waveform 1	1	8519.475921631	8520.033050537	67.0	226.0	0.3750	8	Detection
907	Spectrogram 1	1	8519.475921631	8520.033050537	67.0	226.0	0.3750	8	Detection
908	Waveform 1	1	8525.116851807	8526.440032959	67.0	226.0	0.2105	19	Detection
908	Spectrogram 1	1	8525.116851807	8526.440032959	67.0	226.0	0.2105	19	Detection
909	Waveform 1	1	8539.811126709	8540.437896729	67.0	226.0	0.5556	9	Detection
909	Spectrogram 1	1	8539.811126709	8540.437896729	67.0	226.0	0.5556	9	Detection
910	Waveform 1	1	8549.630523682	8551.719757080	67.0	226.0	0.2000	30	Too long
910	Spectrogram 1	1	8549.630523682	8551.719757080	67.0	226.0	0.2000	30	Too long
911	Waveform 1	1	8571.567474365	8572.263885498	67.0	226.0	0.2000	10	Detection
911	Spectrogram 1	1	8571.567474365	8572.263885498	67.0	226.0	0.2000	10	Detection
